SeniorCitizen,PropertyValue,tenure,PhoneService,MonthlyCharges,TotalCharges
0,766,22,Yes,78.85,1600.25
0,767,14,Yes,20.4,275.7
0,768,41,Yes,74.25,3089.1
0,769,17,Yes,64.8,1175.6
0,770,11,Yes,20.45,237.3
0,771,15,Yes,93.35,1444.65
0,772,1,Yes,19.9,19.9
0,773,5,Yes,88.9,454.15
0,774,33,Yes,95.8,3036.75
0,775,72,Yes,110.65,8065.65
0,776,3,No,40.3,92.5
0,777,2,Yes,82,184.65
0,778,59,Yes,107,6152.3
0,779,2,Yes,45.35,89.5
0,780,71,Yes,73.35,5154.5
0,781,5,Yes,44.8,220.45
0,782,27,Yes,54.75,1510.3
0,783,1,Yes,52.2,52.2
0,784,63,No,40.6,2588.95
1,785,46,Yes,110,4874.8
0,786,72,Yes,55.3,3983.6
0,787,34,Yes,60.85,2003.6
0,788,24,Yes,78.4,1832.4
0,789,72,Yes,69.65,4908.25
0,790,60,No,59.85,3590.2
0,791,68,Yes,76.9,5023
0,792,8,Yes,19.85,146.6
0,793,34,Yes,67.65,2339.3
0,794,6,No,45,298.7
0,795,2,Yes,64.2,143.65
0,796,31,Yes,81.7,2548.65
0,797,20,Yes,25.55,507.4
0,798,1,Yes,20,20
0,799,62,Yes,96.75,6125.4
1,800,70,Yes,75.65,5411.4
0,801,10,Yes,98.5,1058.25
0,802,39,Yes,23.8,903.8
0,803,46,Yes,64.2,3009.5
0,804,6,Yes,85.35,489.45
0,805,72,Yes,76.8,5468.45
0,806,18,Yes,55.2,1058.1
0,807,71,Yes,108.55,7616
0,808,40,Yes,101.3,4113.1
0,809,1,Yes,69.55,69.55
0,810,58,Yes,103.25,6017.65
0,811,70,Yes,104,7250.15
0,812,42,Yes,25.25,1108.2
0,813,34,No,30.4,938.65
1,814,5,Yes,20.05,94.15
0,815,25,Yes,84.6,2088.05
0,816,2,Yes,86.2,178.7
0,817,55,Yes,103.7,5656.75
0,818,21,Yes,111.2,2317.1
0,819,70,Yes,88,5986.45
0,820,61,Yes,106.35,6751.35
0,821,43,Yes,79.15,3566.6
0,822,47,Yes,103.1,4889.3
0,823,5,Yes,63.95,318.1
0,824,62,Yes,25.8,1563.95
0,825,16,Yes,89.45,1430.25
1,826,7,Yes,95.6,644.35
0,827,14,Yes,25.55,372.45
0,828,60,Yes,90.95,5453.4
0,829,34,No,44.85,1442.6
0,830,50,Yes,108.55,5610.7
0,831,38,Yes,25.05,963.95
0,832,70,Yes,74.1,5222.3
0,833,37,Yes,88.8,3340.55
1,834,4,Yes,78.85,292.8
1,835,60,Yes,93.25,5774.55
0,836,62,Yes,71.4,4487.3
0,837,1,Yes,44.4,44.4
0,838,36,Yes,79.2,2854.95
0,839,44,Yes,20.4,905.55
1,840,55,Yes,100,5509.3
0,841,72,Yes,105,7589.8
0,842,12,Yes,19.8,229.6
0,843,13,No,30.85,394.1
0,844,1,Yes,89.9,89.9
0,845,15,Yes,20.55,295.95
0,846,65,Yes,84.85,5459.2
0,847,12,No,33.15,444.75
0,848,72,Yes,92,6782.15
0,849,72,Yes,89.8,6510.45
0,850,72,Yes,115.8,8476.5
0,851,52,Yes,85.15,4461.85
0,852,2,Yes,24.85,62
0,853,5,Yes,64.35,352.65
0,854,68,Yes,20.5,1424.9
0,855,62,Yes,100.15,6413.65
0,856,72,Yes,86.05,6309.65
0,857,1,Yes,50.8,50.8
0,858,66,Yes,89,5898.6
0,859,72,No,64.8,4719.75
0,860,26,Yes,19.8,457.3
0,861,64,Yes,93.4,5822.3
1,862,20,Yes,73.65,1463.5
0,863,3,Yes,95.1,307.4
0,864,22,Yes,94.65,2104.55
0,865,4,Yes,80.6,319.15
0,866,62,No,39,2337.45
0,867,5,Yes,20.5,104.3
0,868,59,Yes,85.55,5084.65
0,869,3,Yes,26.4,121.25
0,870,72,Yes,98.2,7015.9
0,871,57,Yes,97.55,5598
0,872,66,Yes,19.95,1269.1
0,873,60,No,50.8,3027.4
0,874,45,Yes,99.7,4634.35
0,875,3,No,34.8,113.95
0,876,15,Yes,105.1,1582.75
0,877,51,No,60.15,3077
0,878,60,Yes,64.75,4039.5
0,879,33,Yes,54.65,1665.2
0,880,10,Yes,110.1,1043.3
1,881,26,Yes,19.3,504.2
0,882,6,Yes,83.9,497.55
0,883,67,Yes,111.25,7511.65
0,884,49,No,35.8,1782
0,885,1,Yes,20.05,20.05
1,886,7,Yes,84.35,609.65
1,887,27,Yes,110.5,2857.6
0,888,37,Yes,91.2,3247.55
0,889,63,Yes,100.55,6215.35
0,890,31,Yes,89.3,2823
0,891,50,Yes,103.85,5017.9
1,892,32,Yes,81.1,2619.25
0,893,1,No,24.6,24.6
0,894,63,Yes,81.2,4965.1
0,895,30,Yes,94.3,2679.7
0,896,71,Yes,116.1,8310.55
0,897,53,Yes,105.55,5682.25
0,898,12,Yes,98.9,1120.95
0,899,50,Yes,94.4,4914.9
0,900,2,Yes,19.5,27.55
0,901,9,Yes,98.3,923.5
0,902,17,Yes,93.85,1625.65
0,903,56,Yes,105.6,6068.65
0,904,67,Yes,81.35,5398.6
1,905,9,Yes,100.5,918.6
0,906,4,Yes,56.4,234.85
0,907,19,Yes,65.35,1231.85
0,908,8,Yes,19.95,170.9
0,909,71,Yes,111.25,7984.15
1,910,10,Yes,72.85,688.65
1,911,15,Yes,89,1288.3
0,912,72,Yes,106.1,7848.5
0,913,12,Yes,20.05,267
0,914,72,Yes,25.2,1798.9
1,915,1,Yes,73.55,73.55
1,916,23,Yes,75.4,1643.55
0,917,72,No,65.55,4807.45
0,918,26,Yes,80.7,2193
0,919,21,Yes,104.55,2239.4
0,920,60,Yes,24.15,1505.9
0,921,12,Yes,20.45,255.35
0,922,16,Yes,75.4,1189.4
0,923,63,Yes,79.7,4786.15
1,924,22,Yes,81.7,1820.9
0,925,32,Yes,76.3,2404.15
1,926,3,Yes,79.4,205.05
0,927,13,Yes,81.15,952.3
0,928,68,Yes,103.75,7039.45
0,929,30,Yes,86.45,2538.05
0,930,16,Yes,75.1,1212.85
0,931,33,Yes,80.6,2651.1
0,932,72,Yes,19.3,1304.8
1,933,4,Yes,84.6,360.1
0,934,12,No,33.6,435.45
1,935,4,Yes,83.25,308.05
0,936,6,Yes,79.05,434.5
0,937,65,Yes,108.05,7118.9
0,938,15,Yes,19.9,320.45
0,939,24,Yes,21.05,531.55
0,940,13,No,30.15,382.2
0,941,24,Yes,79.85,2001
0,942,72,No,65.5,4919.7
0,943,54,Yes,104.1,5645.8
0,944,3,Yes,74.4,215.8
0,945,4,Yes,20.5,77.6
1,946,32,Yes,91.35,2896.55
1,947,35,Yes,99.05,3395.8
0,948,35,Yes,20.5,759.35
1,949,2,Yes,44.95,85.15
0,950,8,Yes,75.6,535.55
0,951,22,Yes,55.1,1253.15
0,952,15,Yes,58.95,955.15
0,953,22,Yes,95.1,2162.6
0,954,1,Yes,44.7,44.7
0,955,71,Yes,25.45,1813.35
0,956,4,Yes,56.75,245.15
0,957,25,Yes,81.75,2028.8
0,958,32,Yes,86.1,2723.75
1,959,7,No,29.8,220.45
0,960,17,Yes,20.5,365.8
1,961,8,Yes,60.9,551.95
1,962,56,Yes,73.25,4054.2
0,963,1,Yes,45.7,45.7
1,964,8,Yes,100.3,832.35
0,965,7,Yes,19.25,112.3
0,966,3,Yes,20.85,60.65
0,967,71,Yes,77.35,5550.1
0,968,2,Yes,96,174.8
0,969,1,Yes,90.55,90.55
0,970,49,Yes,93.85,4733.1
0,971,58,Yes,70.1,4048.95
1,972,44,No,30.35,1359.7
0,973,59,Yes,75.95,4542.35
0,974,71,Yes,108.05,7532.15
0,975,1,Yes,69.9,69.9
0,976,11,Yes,75.25,888.65
1,977,62,Yes,103.75,6383.35
0,978,35,Yes,54.95,1916
0,979,20,Yes,19.5,413
0,980,40,Yes,19.6,808.95
0,981,39,Yes,47.85,1886.4
0,982,1,Yes,86.6,86.6
0,983,72,Yes,23.75,1679.25
1,984,33,Yes,80.6,2656.5
0,985,12,Yes,43.8,540.95
0,986,1,Yes,19.75,19.75
0,987,27,Yes,19.15,537.35
0,988,34,Yes,19.6,678.8
0,989,56,Yes,80.3,4513.65
0,990,58,Yes,24.35,1423.85
0,991,22,Yes,25.25,555.4
0,992,10,Yes,26.1,225.55
0,993,13,Yes,20,268.45
0,994,35,Yes,85.3,2917.5
0,995,34,Yes,70,2416.1
1,996,4,Yes,94.3,424.45
0,997,72,Yes,20.7,1492.1
0,998,2,Yes,70.3,132.4
0,999,7,Yes,95.35,660.9
1,1000,27,Yes,75.5,1893.95
0,1001,4,Yes,69.55,284.9
0,1002,37,Yes,19.85,784.25
0,1003,21,Yes,20,417.7
1,1004,53,Yes,95.85,5016.25
0,1005,18,Yes,90.1,1612.75
0,1006,2,Yes,68.95,119.75
0,1007,32,Yes,99.55,3204.65
1,1008,23,Yes,20.75,485.2
0,1009,3,Yes,50.15,160.85
0,1010,71,No,58.65,4145.25
0,1011,9,Yes,95.9,827.45
0,1012,1,Yes,49.5,49.5
0,1013,18,Yes,57.45,990.85
0,1014,12,Yes,53.65,696.35
0,1015,71,Yes,80.1,5585.4
0,1016,64,Yes,24.4,1601.2
0,1017,4,No,40.05,162.45
0,1018,23,Yes,19.5,470.2
0,1019,39,Yes,51.05,2066
0,1020,28,Yes,54.35,1426.45
1,1021,5,Yes,84.7,392.5
1,1022,45,Yes,86.1,3861.45
0,1023,37,Yes,70.35,2552.9
1,1024,60,Yes,110,6668.35
1,1025,8,Yes,100.6,819.4
0,1026,47,Yes,94.9,4615.25
0,1027,26,Yes,83.75,2070.6
1,1028,3,Yes,88.3,273.75
0,1029,50,Yes,69.75,3557.7
0,1030,27,Yes,71.6,1957.1
1,1031,8,Yes,92.1,729.95
0,1032,62,Yes,23.65,1416.75
0,1033,71,Yes,81.85,5924.4
0,1034,66,Yes,25.1,1697.7
0,1035,68,Yes,114.7,7849.85
0,1036,13,No,49.15,649.4
0,1037,56,Yes,80.9,4557.5
0,1038,38,Yes,79.45,3013.05
1,1039,14,Yes,90.45,1266.1
0,1040,16,Yes,19.3,360.35
0,1041,14,Yes,70.2,1046.5
0,1042,32,Yes,69.75,2347.9
0,1043,8,Yes,54.25,447.75
0,1044,43,Yes,99.3,4209.95
0,1045,52,Yes,74,3877.65
0,1046,3,Yes,50.25,152.3
0,1047,29,Yes,19.8,572.2
0,1048,1,Yes,19.65,19.65
1,1049,12,No,43.65,526.95
0,1050,16,No,35.5,552.7
0,1051,40,Yes,80.75,3208.65
0,1052,5,No,39.5,210.75
0,1053,40,Yes,97.1,3706.95
0,1054,36,Yes,19.55,620.75
0,1055,5,Yes,80,412.5
0,1056,10,Yes,84.7,832.05
0,1057,2,Yes,89.55,185.55
0,1058,23,Yes,90.6,1943.2
0,1059,26,Yes,20.05,505.9
1,1060,72,Yes,112.4,8046.85
0,1061,34,Yes,50.2,1815.3
0,1062,10,Yes,62.25,612.95
0,1063,14,Yes,55.7,795.15
0,1064,23,Yes,90.05,2169.8
0,1065,47,Yes,19.65,973.1
0,1066,24,Yes,89.25,2210.2
0,1067,49,Yes,99.05,4853.75
1,1068,20,Yes,54,1055.9
0,1069,2,Yes,69.75,144.55
0,1070,2,Yes,49.05,91.1
0,1071,22,No,56.75,1304.85
0,1072,7,Yes,98.05,713
0,1073,1,Yes,21.1,21.1
0,1074,59,Yes,96.65,5580.8
0,1075,58,Yes,24.5,1497.9
0,1076,41,Yes,114.5,4527.45
1,1077,59,Yes,79.2,4590.35
0,1078,3,Yes,69.55,200.2
0,1079,32,Yes,20.05,614.45
1,1080,46,Yes,98.85,4564.9
0,1081,2,Yes,80.95,171.15
0,1082,52,Yes,19.6,1012.4
1,1083,13,Yes,74.3,940.35
1,1084,11,Yes,89.7,1047.7
0,1085,32,Yes,87.65,2766.4
1,1086,17,Yes,100.45,1622.45
0,1087,16,Yes,74.75,1129.35
0,1088,51,Yes,107.45,5680.9
0,1089,29,Yes,75.35,2243.9
0,1090,70,Yes,64.95,4523.25
0,1091,71,Yes,100.45,7159.7
0,1092,41,Yes,68.5,2839.95
0,1093,1,Yes,80.55,80.55
0,1094,7,Yes,81.25,580.1
0,1095,25,Yes,90.4,2178.6
0,1096,67,Yes,89.55,6038.55
0,1097,5,Yes,55.7,259.4
0,1098,15,Yes,24.8,324.15
0,1099,20,Yes,20,417.65
0,1100,3,Yes,56.15,168.15
0,1101,54,Yes,105.2,5637.85
0,1102,42,Yes,19.55,839.4
0,1103,9,Yes,79.75,769.1
0,1104,63,Yes,97.45,6253
0,1105,69,Yes,24.25,1641.8
0,1106,69,Yes,24.6,1678.05
0,1107,40,Yes,50.15,2058.5
0,1108,60,No,39.6,2424.5
0,1109,4,Yes,94.4,387.2
1,1110,71,Yes,89.85,6293.45
0,1111,37,Yes,78.95,2839.65
0,1112,32,Yes,98.85,3145.9
0,1113,39,Yes,53.85,2200.7
0,1114,38,Yes,24.25,914.4
0,1115,52,Yes,89.45,4577.75
0,1116,48,Yes,105.25,4997.5
0,1117,70,No,59.5,4144.8
0,1118,20,Yes,70.55,1493.55
0,1119,50,Yes,82.5,4179.1
0,1120,19,No,44.85,893.55
0,1121,25,Yes,61.6,1611
0,1122,12,Yes,49.05,593.05
1,1123,39,Yes,105.65,4284.8
0,1124,7,Yes,74.65,544.55
0,1125,23,Yes,66.25,1533.8
0,1126,27,Yes,19.4,529.8
1,1127,47,Yes,86.05,3865.6
0,1128,26,Yes,19.15,515.75
0,1129,14,Yes,64.7,941
1,1130,11,Yes,104.05,1133.65
0,1131,2,Yes,19.25,48.35
0,1132,26,Yes,81.95,2070.05
1,1133,72,Yes,114.65,8333.95
0,1134,63,Yes,20,1209.25
0,1135,71,Yes,19.8,1396.25
0,1136,11,Yes,65.15,723.35
1,1137,14,Yes,19.65,228.65
0,1138,13,Yes,88.95,1161.75
0,1139,6,Yes,20.2,98.35
1,1140,11,Yes,75.2,775.3
0,1141,18,Yes,56.8,1074.65
0,1142,1,No,35.55,35.55
0,1143,32,Yes,75.5,2324.7
0,1144,29,No,35.6,1072.6
0,1145,3,Yes,60.25,170.5
0,1146,2,Yes,95.15,196.9
0,1147,13,Yes,96.65,1162.85
0,1148,41,No,40.35,1677.85
0,1149,1,Yes,18.85,18.85
0,1150,7,Yes,54.85,370.4
0,1151,52,Yes,64.3,3410.6
0,1152,45,Yes,24.65,1138.8
0,1153,70,Yes,76.1,5264.25
0,1154,53,Yes,18.7,1005.7
1,1155,62,Yes,97.95,5936.55
0,1156,60,Yes,94.1,5475.9
1,1157,3,Yes,80.4,224.05
1,1158,23,Yes,95.1,2326.05
0,1159,1,No,31.35,31.35
0,1160,67,Yes,72.35,4991.5
0,1161,12,Yes,89.75,1052.4
1,1162,71,Yes,82.7,5831.2
0,1163,25,Yes,19.9,510.8
0,1164,5,Yes,53.8,283.95
0,1165,26,Yes,51.55,1295.4
0,1166,1,Yes,19.65,19.65
1,1167,70,No,44.05,3011.65
0,1168,72,Yes,114,8093.15
0,1169,60,Yes,94.4,5610.25
1,1170,32,Yes,100.4,3217.65
0,1171,1,Yes,19.85,19.85
0,1172,14,Yes,54.25,773.2
0,1173,13,Yes,80,1029.35
0,1174,6,Yes,109.9,669.45
0,1175,46,Yes,79.2,3593.8
0,1176,15,Yes,101.35,1553.95
1,1177,43,Yes,94.3,3953.15
0,1178,39,Yes,49.8,1971.15
1,1179,21,Yes,60.05,1236.15
0,1180,57,No,53.75,3196
0,1181,53,Yes,93.45,4872.2
0,1182,18,Yes,87.9,1500.5
0,1183,1,Yes,60.15,60.15
0,1184,58,Yes,61.05,3478.75
1,1185,71,Yes,104.05,7413.55
0,1186,35,Yes,99.25,3532
0,1187,3,Yes,85.7,256.75
0,1188,38,Yes,104.85,3887.25
0,1189,35,Yes,69.15,2490.15
0,1190,7,Yes,90.45,593.45
0,1191,47,Yes,74.45,3510.3
0,1192,14,Yes,50.45,765.45
1,1193,20,Yes,60,1259.35
0,1194,66,Yes,85.25,5538.35
0,1195,15,Yes,19.45,340.85
0,1196,42,Yes,20.75,844.45
0,1197,17,Yes,78.9,1348.95
0,1198,37,Yes,104.5,3778
0,1199,12,Yes,49.4,611.65
0,1200,53,Yes,94.25,4867.95
0,1201,60,Yes,25,1505.05
0,1202,18,No,25.55,467.85
0,1203,1,Yes,74.9,74.9
0,1204,3,Yes,70.15,194.2
0,1205,9,Yes,69.4,571.45
0,1206,1,Yes,80.25,80.25
0,1207,56,Yes,93.15,5253.95
0,1208,17,Yes,69,1149.65
0,1209,11,Yes,66.35,740.8
0,1210,7,Yes,69.55,521.35
0,1211,69,Yes,20.2,1412.65
0,1212,19,Yes,86,1532.45
0,1213,3,Yes,80.3,250.05
0,1214,54,Yes,20.4,1090.6
0,1215,62,Yes,23.75,1446.8
0,1216,24,Yes,90.55,2282.55
0,1217,62,Yes,70.45,4300.45
0,1218,17,Yes,65.75,1111.2
0,1219,9,No,24.6,190.1
0,1220,64,Yes,69.25,4447.75
0,1221,2,Yes,75.9,143.35
0,1222,1,Yes,45.85,45.85
0,1223,16,No,49.95,810.2
0,1224,72,Yes,24.65,1830.05
0,1225,30,Yes,90.4,2820.65
0,1226,49,Yes,100.85,4847.35
0,1227,61,Yes,75.35,4729.3
0,1228,47,Yes,87.2,4017.45
0,1229,20,Yes,64.4,1398.6
0,1230,34,Yes,78.3,2564.3
0,1231,70,Yes,24.7,1685.9
0,1232,54,Yes,105.85,5826.65
1,1233,61,Yes,98.3,6066.55
0,1234,3,Yes,76.95,228.4
0,1235,13,Yes,19.45,270.2
1,1236,16,Yes,96.15,1529.2
0,1237,3,Yes,58.7,168.6
0,1238,25,Yes,20.15,536.35
0,1239,30,Yes,64.5,1888.45
0,1240,21,No,28.5,629.35
0,1241,1,Yes,45.3,45.3
0,1242,15,Yes,19.4,289.3
1,1243,23,Yes,90.45,2117.25
0,1244,45,Yes,105.15,4730.9
0,1245,24,Yes,83.15,2033.05
0,1246,11,Yes,90.15,987.95
0,1247,1,Yes,45.05,45.05
0,1248,56,Yes,103.2,5744.35
0,1249,1,Yes,75.8,75.8
0,1250,1,Yes,19.45,19.45
0,1251,7,Yes,79.3,523.15
1,1252,55,Yes,88.8,4805.3
0,1253,2,No,30.9,59.05
0,1254,72,Yes,85.9,6110.75
1,1255,45,No,34.2,1596.6
0,1256,47,Yes,20.15,1046.2
1,1257,46,Yes,95.25,4424.2
0,1258,2,Yes,50.3,92.75
0,1259,2,Yes,80.15,194.55
0,1260,12,Yes,51.25,612.1
1,1261,68,Yes,89.6,6127.6
0,1262,69,Yes,95.2,6671.7
1,1263,56,Yes,94.8,5264.3
1,1264,4,Yes,80.25,303.7
0,1265,64,Yes,76.1,4818.8
0,1266,59,Yes,110.15,6448.05
0,1267,62,Yes,115.55,7159.05
0,1268,63,Yes,24.65,1574.5
0,1269,53,No,53.6,2879.2
0,1270,5,Yes,19.45,86.05
1,1271,49,Yes,88.2,4159.45
0,1272,62,Yes,101.15,6638.35
0,1273,55,Yes,56.8,3112.05
1,1274,71,Yes,99.4,7168.25
0,1275,72,Yes,20.1,1326.25
0,1276,36,No,60.7,2234.55
0,1277,25,Yes,20.95,495.15
1,1278,72,Yes,114.85,8317.95
0,1279,36,Yes,19.25,679.8
0,1280,1,Yes,62.8,62.8
0,1281,72,Yes,105.5,7544
0,1282,59,Yes,19.85,1188.25
1,1283,7,Yes,89.5,676.7
0,1284,1,Yes,74.1,74.1
0,1285,30,Yes,107.5,3242.5
0,1286,64,Yes,19.55,1240.15
0,1287,63,Yes,68.8,4111.35
1,1288,72,Yes,84.45,5899.85
0,1289,8,Yes,75,632.95
0,1290,62,Yes,84.5,5193.2
0,1291,67,Yes,111.2,7530.8
0,1292,6,Yes,44.75,270.95
0,1293,70,Yes,80.6,5460.2
1,1294,20,Yes,80.7,1614.2
0,1295,5,Yes,75.6,402.5
0,1296,24,No,57.6,1367.75
0,1297,11,Yes,44.05,483.7
0,1298,72,Yes,110.6,7962.2
0,1299,66,Yes,58.2,3810.8
0,1300,45,Yes,81,3533.6
0,1301,69,Yes,19.7,1396.9
1,1302,15,Yes,85.6,1345.55
0,1303,28,Yes,59.55,1646.45
0,1304,70,Yes,115.55,8127.6
0,1305,36,Yes,75.55,2680.15
1,1306,16,Yes,86.6,1281
0,1307,18,Yes,85.2,1553.9
0,1308,34,Yes,97.65,3207.55
0,1309,42,No,45.1,2049.05
0,1310,48,Yes,70.95,3629.2
0,1311,47,Yes,109.55,5124.55
0,1312,39,Yes,89.55,3474.45
0,1313,11,Yes,20.9,202.3
0,1314,7,Yes,19.95,147.5
0,1315,3,Yes,24.6,86.35
0,1316,8,Yes,66.7,579
0,1317,1,Yes,19.45,19.45
0,1318,32,Yes,94.8,3131.55
0,1319,60,Yes,65.85,3928.3
0,1320,10,Yes,19.95,187.75
0,1321,71,Yes,24.65,1710.15
0,1322,4,Yes,20.35,76.35
1,1323,1,Yes,69.25,69.25
0,1324,43,No,51.25,2151.6
0,1325,59,Yes,99.5,5961.1
0,1326,23,Yes,54.25,1221.55
0,1327,72,Yes,19.4,1496.45
0,1328,22,Yes,56.25,1292.2
0,1329,1,No,25.15,25.15
0,1330,69,Yes,23.95,1713.1
0,1331,50,No,35.4,1748.9
1,1332,1,No,25.2,25.2
0,1333,2,Yes,45,96.45
0,1334,15,Yes,75.35,1114.55
0,1335,31,Yes,20.4,609.1
0,1336,1,Yes,20.15,20.15
0,1337,66,Yes,105,7133.25
0,1338,3,Yes,54.7,169.45
0,1339,8,Yes,20,141.6
0,1340,64,Yes,73.05,4688.65
0,1341,28,Yes,20.5,563.05
0,1342,57,Yes,100.75,5985
0,1343,14,Yes,87.25,1258.6
0,1344,19,Yes,19.95,373.5
0,1345,10,Yes,79.95,857.2
0,1346,51,No,49.65,2553.35
0,1347,67,Yes,65.65,4322.85
0,1348,11,Yes,20.45,250.8
0,1349,72,No,60.95,4549.05
0,1350,66,Yes,20.35,1359.5
0,1351,18,Yes,88.35,1639.3
0,1352,9,Yes,19.5,178.85
0,1353,9,Yes,75.2,633.85
0,1354,48,Yes,111.45,5315.1
0,1355,10,Yes,70.15,735.5
0,1356,9,Yes,94.75,889.9
1,1357,13,Yes,95.05,1290
0,1358,4,Yes,78.45,330.05
0,1359,4,Yes,70.2,237.95
0,1360,72,Yes,92,6474.4
0,1361,51,Yes,85.5,4421.95
0,1362,59,No,41.05,2452.7
0,1363,10,Yes,85.6,813.85
1,1364,61,Yes,82.15,4904.85
0,1365,54,Yes,84.4,4484.05
0,1366,33,Yes,60.9,2033.85
0,1367,27,Yes,20.25,538.2
1,1368,1,Yes,79.2,79.2
0,1369,23,Yes,95.3,2192.9
0,1370,1,Yes,19.85,19.85
0,1371,45,Yes,84.35,3858.05
0,1372,39,Yes,19.85,854.8
0,1373,5,Yes,70,347.4
0,1374,72,Yes,82.3,5815.15
0,1375,58,Yes,66.8,3970.4
0,1376,70,No,44.6,3058.15
0,1377,61,Yes,98.45,6145.2
0,1378,2,Yes,70.7,129.2
0,1379,46,Yes,24.95,1165.9
0,1380,1,Yes,49.95,49.95
0,1381,22,Yes,69.25,1554
0,1382,48,Yes,102.5,4904.25
0,1383,64,Yes,86.55,5632.55
0,1384,72,Yes,24.3,1643.25
0,1385,12,Yes,58.35,740.55
1,1386,34,Yes,94.25,3217.55
0,1387,72,Yes,68.75,4888.2
0,1388,29,Yes,85.8,2440.25
0,1389,33,Yes,20.1,620.55
0,1390,1,Yes,20.35,20.35
0,1391,62,Yes,110.8,6840.95
0,1392,41,Yes,73,3001.2
0,1393,64,Yes,100.05,6254.2
0,1394,4,Yes,82.85,319.6
0,1395,24,Yes,84.35,1938.05
0,1396,14,Yes,19.55,294.5
0,1397,3,Yes,19.95,58.3
1,1398,4,Yes,99.8,442.85
0,1399,18,No,35,553
0,1400,8,Yes,66.25,546.45
0,1401,35,Yes,23.3,797.1
0,1402,1,Yes,76,76
0,1403,66,Yes,25.3,1673.8
0,1404,8,No,44.55,343.45
0,1405,71,Yes,104.1,7412.25
0,1406,43,Yes,92.55,4039
1,1407,2,Yes,93.85,170.85
1,1408,29,Yes,101.45,2948.6
0,1409,15,Yes,84.3,1308.4
0,1410,65,Yes,94.55,6078.75
0,1411,35,Yes,95.5,3418.2
0,1412,64,Yes,100.3,6603.8
0,1413,58,No,55.5,3166.9
1,1414,18,Yes,49.85,865.75
0,1415,67,Yes,89.55,6373.1
0,1416,63,Yes,19.15,1177.05
0,1417,60,Yes,99.8,5985.75
1,1418,9,Yes,84.4,732.5
0,1419,70,Yes,113.05,7869.05
0,1420,15,Yes,101.1,1504.05
0,1421,48,Yes,19.95,936.7
0,1422,12,Yes,74.15,741.4
1,1423,71,Yes,92,6585.2
1,1424,44,Yes,73.85,3122.4
0,1425,1,Yes,50.45,50.45
0,1426,45,Yes,24.45,1088.25
0,1427,23,Yes,24.8,615.35
0,1428,43,Yes,64.85,2908.2
0,1429,35,Yes,20.75,739.9
0,1430,9,Yes,68.95,593.85
0,1431,12,Yes,99.95,1132.75
1,1432,65,Yes,109.4,7227.45
0,1433,2,Yes,91.4,193.6
0,1434,27,Yes,49,1291.35
0,1435,40,Yes,50.25,2023.55
1,1436,5,Yes,75.55,349.65
0,1437,8,Yes,19.9,153.95
1,1438,58,Yes,97.8,5458.8
0,1439,52,Yes,100.3,5244.45
0,1440,3,Yes,55.8,154.55
0,1441,41,Yes,111.15,4507.15
0,1442,20,Yes,98.55,2031.95
0,1443,1,Yes,50.05,50.05
0,1444,4,Yes,80.8,332.45
0,1445,23,Yes,20.85,473.9
1,1446,6,Yes,19.5,106.8
0,1447,8,Yes,19.35,152.6
0,1448,18,Yes,69.5,1199.4
1,1449,52,No,48.8,2555.05
0,1450,31,Yes,94.5,2979.2
0,1451,29,Yes,20.65,654.85
0,1452,36,Yes,106.05,3834.4
0,1453,16,Yes,100,1534.75
0,1454,42,Yes,108.3,4586.15
0,1455,1,Yes,20.55,20.55
0,1456,60,Yes,99.65,5941.05
0,1457,5,Yes,85.3,424.15
0,1458,22,Yes,95.9,2234.95
0,1459,36,Yes,20,666.75
0,1460,4,Yes,70.4,281
0,1461,9,Yes,64.95,547.8
0,1462,1,Yes,74.6,74.6
0,1463,12,Yes,49.2,571.15
0,1464,23,Yes,73.75,1756.6
0,1465,62,Yes,92.3,5731.45
0,1466,37,Yes,98.8,3475.55
0,1467,8,Yes,19.2,156.85
0,1468,31,Yes,88.65,2683.2
0,1469,13,Yes,74.4,896.75
0,1470,24,Yes,98.75,2407.3
0,1471,45,Yes,95.95,4456.65
1,1472,69,Yes,105.4,6998.95
0,1473,2,Yes,20.25,36.8
0,1474,61,Yes,106,6547.7
0,1475,41,Yes,104.7,4346.4
0,1476,44,No,49.05,2265
0,1477,39,No,35.55,1309.15
0,1478,72,No,65.1,4754.3
1,1479,13,Yes,96.85,1235.55
0,1480,51,Yes,69.75,3562.5
1,1481,71,Yes,99.2,7213.75
1,1482,22,Yes,96.7,2082.95
0,1483,2,Yes,55.05,102.75
0,1484,56,Yes,106.8,5914.4
0,1485,1,Yes,51.25,51.25
0,1486,23,Yes,57.75,1282.85
1,1487,66,Yes,70.85,4738.85
0,1488,1,Yes,19.55,19.55
1,1489,19,Yes,88.2,1775.8
0,1490,11,Yes,79.5,795.65
0,1491,8,Yes,19.75,145
0,1492,52,Yes,98.15,4993.4
0,1493,3,Yes,20.25,61.45
0,1494,51,Yes,79.15,4018.55
1,1495,15,Yes,75.65,1146.65
1,1496,64,Yes,94.25,6081.4
0,1497,37,No,40.2,1478.85
0,1498,13,Yes,19.95,243.65
0,1499,49,Yes,55.35,2633.95
1,1500,45,Yes,102.15,4735.35
0,1501,18,Yes,71.1,1247.75
1,1502,1,Yes,74.7,74.7
0,1503,68,No,54.1,3794.5
